week,category,weekly_rank,show_title,season_title,runtime,weekly_views,imdb_tconst
2023-12-17,TV (English),7,Bad Surgeon: Love Under the Knife,1.0,2.6667,2300000.0,tt28197236
2023-12-17,TV (English),8,CoComelon Lane,1.0,3.9167,2000000.0,tt15040002
2023-12-17,TV (English),9,Young Sheldon,1.0,7.2167,1600000.0,tt6226232
2023-12-17,TV (English),10,School Spirits,1.0,6.2,1400000.0,tt1821156
2023-12-17,TV (Non-English),1,Yu Yu Hakusho,1.0,4.1833,7700000.0,tt13664452
2023-12-17,TV (Non-English),2,My Demon,1.0,0.0,4200000.0,tt29569035
2023-12-17,TV (Non-English),3,Blood Coast,1.0,5.2833,3800000.0,tt28129282
2023-12-17,TV (Non-English),5,High Tides,1.0,5.7667,3300000.0,tt21093806
2023-12-17,TV (Non-English),6,True Beauty,,20.0167,3200000.0,tt13274038
2023-12-17,TV (Non-English),7,A Nearly Normal Family,1.0,4.5333,2700000.0,tt22780536
2023-12-17,TV (Non-English),8,If I Were Luísa Sonza,1.0,1.85,2200000.0,tt28995977
2023-12-17,TV (Non-English),9,Dubai Bling,2.0,6.4833,1900000.0,tt22071840
2023-12-10,Films (English),1,Leave the World Behind,,2.3667,41700000.0,tt12747748
2023-12-10,Films (English),2,Family Switch,,1.7667,18600000.0,tt14227048
2023-12-10,Films (English),3,Leo,,1.7833,14200000.0,tt2320142
2023-12-10,Films (English),4,The Super Mario Bros. Movie,,1.5333,13200000.0,tt6718170
2023-12-10,Films (English),6,Nobody,,1.5333,6900000.0,tt7888964
2023-12-10,Films (English),7,Christmas as Usual,,1.4833,6700000.0,tt23790418
2023-12-10,Films (English),8,The Fast and the Furious,,1.7667,6300000.0,tt0232500
2023-12-10,Films (English),9,The Fate of the Furious,,2.2667,6000000.0,tt4630562
2023-12-10,Films (Non-English),1,Mission Raniganj: The Great Bharat Rescue,,2.25,2500000.0,tt21262240
2023-12-10,Films (Non-English),2,Stolen Vacation,,1.5333,2500000.0,tt12303550
2023-12-10,Films (Non-English),3,The Archies,,2.4,2200000.0,tt15979666
2023-12-10,Films (Non-English),4,Women on the Edge,,1.5833,1900000.0,tt2065946
2023-12-10,Films (Non-English),6,Last Call for Istanbul,,1.5167,1800000.0,tt23334616
2023-12-10,Films (Non-English),7,Thank You for Coming,,1.9667,1500000.0,tt23036080
2023-12-10,Films (Non-English),8,Concrete Utopia,,2.1667,1400000.0,tt13086266
2023-12-10,Films (Non-English),9,Hard Days,,1.9667,1300000.0,tt26594589
2023-12-10,Films (Non-English),10,Blood Vessel,,1.9833,1200000.0,tt30096240
2023-12-10,TV (English),1,Obliterated,1.0,6.8333,9000000.0,tt11097240
2023-12-10,TV (English),2,My Life With the Walter Boys,1.0,7.6167,7500000.0,tt8323628
2023-12-10,TV (English),3,Squid Game: The Challenge,1.0,8.1667,6600000.0,tt28104766
2023-12-10,TV (English),4,Bad Surgeon: Love Under the Knife,1.0,2.6667,5000000.0,tt28197236
2023-12-10,TV (English),5,World War II: From the Frontlines,1.0,4.85,4200000.0,tt28756878
2023-12-10,TV (English),6,The Crown,6.0,3.3167,2500000.0,tt4786824
2023-12-10,TV (English),7,CoComelon Lane,1.0,3.9167,2400000.0,tt15040002
2023-12-10,TV (English),8,Virgin River,5.0,9.2667,2200000.0,tt9077530
2023-12-10,TV (English),9,Young Sheldon,1.0,7.2167,1900000.0,tt6226232
2023-12-10,TV (English),10,Young Sheldon,2.0,7.1667,1400000.0,tt6226232
2023-12-10,TV (Non-English),1,Blood Coast,1.0,5.2833,5600000.0,tt28129282
2023-12-10,TV (Non-English),2,A Nearly Normal Family,1.0,4.5333,5400000.0,tt22780536
2023-12-10,TV (Non-English),3,My Demon,1.0,0.0,4900000.0,tt29569035
2023-12-10,TV (Non-English),4,Sweet Home,2.0,9.5167,3900000.0,tt11612120
2023-12-10,TV (Non-English),6,Criminal Code,1.0,7.7667,2000000.0,tt22459586
2023-12-10,TV (Non-English),7,Sweet Home,1.0,8.6,1900000.0,tt11612120
2023-12-10,TV (Non-English),8,Castaway Diva,1.0,0.0,1200000.0,tt28348835
2023-12-10,TV (Non-English),9,I Hate Christmas,2.0,3.3,1100000.0,tt23556972
2023-12-10,TV (Non-English),10,High Tides,1.0,5.7667,1100000.0,tt21093806
2023-12-03,Films (English),1,Leo,,1.7833,23600000.0,tt2320142
2023-12-03,Films (English),2,Family Switch,,1.7667,22200000.0,tt14227048
2023-12-03,Films (English),3,Best. Christmas. Ever!,,1.3667,7000000.0,tt7038762
2023-12-03,Films (English),5,Sonic the Hedgehog 2,,2.0667,4000000.0,tt12412888
2023-12-03,Films (English),6,The Silencing,,1.5667,3700000.0,tt7149730
2023-12-03,Films (English),7,The Killer,,2.0,3600000.0,tt1136617
2023-12-03,Films (English),9,The Super Mario Bros. Movie,,1.5333,3100000.0,tt6718170
2023-12-03,Films (English),10,The Christmas Chronicles,,1.75,3000000.0,tt2990140
2023-12-03,Films (Non-English),1,Last Call for Istanbul,,1.5167,8800000.0,tt23334616
2023-12-03,Films (Non-English),2,Crime Diaries: The Celebrity Stylist,,1.1833,3500000.0,tt29692772
2023-12-03,Films (Non-English),5,Mission Raniganj: The Great Bharat Rescue,,2.25,2400000.0,tt21262240
2023-12-03,Films (Non-English),6,Elena Knows,,1.6833,2400000.0,tt28081899
2023-12-03,Films (Non-English),7,All-Time High,,1.7167,2000000.0,tt27921620
2023-12-03,Films (Non-English),8,Believer 2,,1.9333,1800000.0,tt26258204
2023-12-03,Films (Non-English),9,Women on the Edge,,1.5833,1700000.0,tt2065946
2023-12-03,TV (English),1,Squid Game: The Challenge,1.0,7.4333,11400000.0,tt28104766
2023-12-03,TV (English),2,Bad Surgeon: Love Under the Knife,1.0,2.6667,7400000.0,tt28197236
2023-12-03,TV (English),3,Obliterated,1.0,6.8333,7000000.0,tt11097240
2023-12-03,TV (English),4,The Crown,6.0,3.3167,3900000.0,tt4786824
2023-12-03,TV (English),5,CoComelon Lane,1.0,3.9167,2800000.0,tt15040002
2023-12-03,TV (English),6,Virgin River,5.0,9.2667,2700000.0,tt9077530
2023-12-03,TV (English),7,Young Sheldon,1.0,7.2167,2700000.0,tt6226232
2023-12-03,TV (English),8,All the Light We Cannot See,1.0,3.8333,2000000.0,tt15320362
2023-12-03,TV (English),9,Young Sheldon,2.0,7.1667,1700000.0,tt6226232
2023-12-03,TV (English),10,First Wives Club,1.0,3.9833,1500000.0,tt7546362
2023-12-03,TV (Non-English),1,A Nearly Normal Family,1.0,4.5333,10500000.0,tt22780536
2023-12-03,TV (Non-English),2,My Demon,1.0,0.0,5400000.0,tt29569035
2023-12-03,TV (Non-English),3,Criminal Code,1.0,7.7667,3500000.0,tt22459586
2023-12-03,TV (Non-English),4,Sweet Home,2.0,9.5167,2500000.0,tt11612120
2023-12-03,TV (Non-English),6,Nothing to See Here,1.0,3.3833,1900000.0,tt27787856
2023-12-03,TV (Non-English),7,Squid Game,1.0,8.3167,1500000.0,tt10919420
2023-12-03,TV (Non-English),8,Castaway Diva,1.0,0.0,1400000.0,tt28348835
2023-12-03,TV (Non-English),9,Replacing Chef Chico,1.0,4.5333,1300000.0,tt27055592
2023-12-03,TV (Non-English),10,Strong Girl Nam-soon,1.0,16.95,1200000.0,tt29225198
2023-11-26,Films (English),1,Leo,,1.7833,34600000.0,tt2320142
2023-11-26,Films (English),2,Best. Christmas. Ever!,,1.3667,13300000.0,tt7038762
2023-11-26,Films (English),3,The Killer,,2.0,8800000.0,tt1136617
2023-11-26,Films (English),4,See You on Venus,,1.5833,7100000.0,tt14960612
2023-11-26,Films (English),5,Jules,,1.45,4600000.0,tt15428940
2023-11-26,Films (English),6,Triple Frontier,,2.1,3600000.0,tt1488606
2023-11-26,Films (English),7,The Christmas Chronicles,,1.75,3400000.0,tt2990140
2023-11-26,Films (English),9,Lone Survivor,,2.0167,2700000.0,tt1091191
2023-11-26,Films (English),10,Falling for Christmas,,1.5833,2700000.0,tt14715170
2023-11-26,Films (Non-English),1,Last Call for Istanbul,,1.5167,10700000.0,tt23334616
2023-11-26,Films (Non-English),2,Believer 2,,1.9333,6400000.0,tt26258204
2023-11-26,Films (Non-English),3,All-Time High,,1.7167,5100000.0,tt27921620
2023-11-26,Films (Non-English),4,Crime Diaries: The Celebrity Stylist,,1.1833,4200000.0,tt29692772
2023-11-26,Films (Non-English),5,Sukhee,,2.3,2300000.0,tt18266472
2023-11-26,Films (Non-English),7,Wingwomen,,1.9333,1900000.0,tt21638298
2023-11-26,Films (Non-English),9,Elena Knows,,1.6833,1600000.0,tt28081899
2023-11-26,Films (Non-English),10,The Queenstown Kings,,2.2833,1600000.0,tt21448346
2023-11-26,TV (English),1,Squid Game: The Challenge,1.0,4.2667,20100000.0,tt28104766
2023-11-26,TV (English),2,The Crown,6.0,3.3167,8800000.0,tt4786824
2023-11-26,TV (English),3,CoComelon Lane,1.0,3.9167,3400000.0,tt15040002
2023-11-26,TV (English),4,All the Light We Cannot See,1.0,3.8333,3300000.0,tt15320362
2023-11-26,TV (English),6,Young Sheldon,1.0,7.2167,2100000.0,tt6226232
2023-11-26,TV (English),7,Scott Pilgrim Takes Off,1.0,3.6833,2000000.0,tt16969708
2023-11-26,TV (English),8,First Wives Club,1.0,3.9833,1700000.0,tt7546362
2023-11-26,TV (English),9,Escaping Twin Flames,1.0,2.9167,1600000.0,tt29388212
2023-11-26,TV (Non-English),1,A Nearly Normal Family,1.0,4.5333,6400000.0,tt22780536
2023-11-26,TV (Non-English),2,Criminal Code,1.0,7.7667,5300000.0,tt22459586
2023-11-26,TV (Non-English),4,My Demon,1.0,2.2,3000000.0,tt29569035
2023-11-26,TV (Non-English),5,Nothing to See Here,1.0,3.3833,2400000.0,tt27787856
2023-11-26,TV (Non-English),6,Squid Game,1.0,8.3167,1600000.0,tt10919420
2023-11-26,TV (Non-English),7,Castaway Diva,1.0,0.0,1600000.0,tt28348835
2023-11-26,TV (Non-English),8,Strong Girl Nam-soon,1.0,0.0,1500000.0,tt29225198
2023-11-26,TV (Non-English),9,Holy Family,2.0,5.3833,1400000.0,tt15576994
2023-11-26,TV (Non-English),10,Suburræterna,1.0,6.0333,1200000.0,tt28019928
2023-11-19,Films (English),1,The Killer,,2.0,22300000.0,tt1136617
2023-11-19,Films (English),2,Best. Christmas. Ever!,,1.3667,16300000.0,tt7038762
2023-11-19,Films (English),3,Monster Hunter,,1.7167,6100000.0,tt6475714
2023-11-19,Films (English),4,Locked In,,1.6167,5100000.0,tt24870072
2023-11-19,Films (English),5,F9: The Fast Saga,,2.3833,4300000.0,tt5433138
2023-11-19,Films (English),6,Lone Survivor,,2.0167,4000000.0,tt1091191
2023-11-19,Films (English),7,Cold Pursuit,,1.9667,3000000.0,tt5719748
2023-11-19,Films (English),8,Paw Patrol: The Movie,,1.4333,2700000.0,tt11832046
2023-11-19,Films (English),9,Pain Hustlers,,2.0833,2600000.0,tt15257160
2023-11-19,Films (English),10,See You on Venus,,1.5833,2500000.0,tt14960612
2023-11-19,Films (Non-English),1,Believer 2,,1.9333,5600000.0,tt26258204
2023-11-19,Films (Non-English),2,Wingwomen,,1.9333,4600000.0,tt21638298
2023-11-19,Films (Non-English),3,All-Time High,,1.7167,2700000.0,tt27921620
2023-11-19,Films (Non-English),4,Summer Vacation,,1.6667,2200000.0,tt1091844
2023-11-19,Films (Non-English),6,Burning Betrayal,,1.65,1900000.0,tt26787296
2023-11-19,Films (Non-English),7,In Love and Deep Water,,2.1167,1500000.0,tt21211474
2023-11-19,Films (Non-English),8,Nowhere,,1.8167,1400000.0,tt15789472
2023-11-19,Films (Non-English),9,The Claus Family 3,,1.2167,1400000.0,tt19072084
2023-11-19,Films (Non-English),10,Forgotten Love,,2.3333,1000000.0,tt26596953
2023-11-19,TV (English),1,The Crown,6.0,3.3167,11100000.0,tt4786824
2023-11-19,TV (English),3,All the Light We Cannot See,1.0,3.8333,5700000.0,tt15320362
2023-11-19,TV (English),4,How to Become a Mob Boss,1.0,3.0333,3900000.0,tt29541632
2023-11-19,TV (English),5,Escaping Twin Flames,1.0,2.9167,3200000.0,tt29388212
2023-11-19,TV (English),6,Selling Sunset,7.0,7.7667,2400000.0,tt9817298
2023-11-19,TV (English),7,Robbie Williams,1.0,3.3333,2200000.0,tt28210840
2023-11-19,TV (English),8,Unicorn Academy,1.0,4.6333,2100000.0,tt27423738
2023-11-19,TV (English),9,Life on Our Planet,1.0,6.9333,2000000.0,tt23181388
2023-11-19,TV (English),10,BLUE EYE SAMURAI,1.0,6.35,1900000.0,tt13309742
2023-11-19,TV (Non-English),1,Criminal Code,1.0,7.7667,6500000.0,tt22459586
2023-11-19,TV (Non-English),2,Suburræterna,1.0,6.0333,2600000.0,tt28019928
2023-11-19,TV (Non-English),4,The Tailor,3.0,5.0833,2000000.0,tt15473010
2023-11-19,TV (Non-English),5,Castaway Diva,1.0,0.0,2000000.0,tt28348835
2023-11-19,TV (Non-English),6,Daily Dose of Sunshine,1.0,12.95,1800000.0,tt26258202
2023-11-19,TV (Non-English),7,Strong Girl Nam-soon,1.0,0.0,1600000.0,tt29225198
2023-11-19,TV (Non-English),9,Lupin,3.0,5.5167,1500000.0,tt1018841
2023-11-19,TV (Non-English),10,Cigarette Girl,1.0,5.4167,1500000.0,tt21279114
2023-11-12,Films (English),1,The Killer,,2.0,27900000.0,tt1136617
2023-11-12,Films (English),2,Locked In,,1.6167,13200000.0,tt24870072
2023-11-12,Films (English),3,F9: The Fast Saga,,2.3833,10400000.0,tt5433138
2023-11-12,Films (English),4,Sly,,1.6,5900000.0,tt28254460
2023-11-12,Films (English),5,NYAD,,2.0167,5800000.0,tt5302918
2023-11-12,Films (English),6,Pain Hustlers,,2.0833,5100000.0,tt15257160
2023-11-12,Films (English),7,Spider-Man: Across the Spider-Verse,,2.3333,4400000.0,tt9362722
2023-11-12,Films (English),8,Deep Fear,,1.4167,4300000.0,tt14865406
2023-11-12,Films (English),9,13 Hours: The Secret Soldiers of Benghazi,,2.4,4100000.0,tt4172430
2023-11-12,Films (English),10,Cold Pursuit,,1.9667,3400000.0,tt5719748
2023-11-12,Films (Non-English),1,Wingwomen,,1.9333,11600000.0,tt21638298
2023-11-12,Films (Non-English),2,Summer Vacation,,1.6667,5400000.0,tt1091844
2023-11-12,Films (Non-English),4,The Claus Family 3,,1.2167,2800000.0,tt19072084
2023-11-12,Films (Non-English),5,Burning Betrayal,,1.65,2600000.0,tt26787296
2023-11-12,Films (Non-English),6,Nowhere,,1.8167,1600000.0,tt15789472
2023-11-12,Films (Non-English),7,Sister Death,,1.5167,1300000.0,tt19175696
2023-11-12,Films (Non-English),8,Ransomed,,2.2,1300000.0,tt27795356
2023-11-12,Films (Non-English),9,Irugapatru,,2.55,1200000.0,tt16103606
2023-11-12,Films (Non-English),10,Forgotten Love,,2.3333,1200000.0,tt26596953
2023-11-12,TV (English),1,All the Light We Cannot See,1.0,3.8333,10100000.0,tt15320362
2023-11-12,TV (English),2,Selling Sunset,7.0,6.4333,4700000.0,tt9817298
2023-11-12,TV (English),3,Escaping Twin Flames,1.0,2.9167,4100000.0,tt29388212
2023-11-12,TV (English),4,Robbie Williams,1.0,3.3333,3900000.0,tt28210840
2023-11-12,TV (English),5,Unicorn Academy,1.0,4.6333,3300000.0,tt27423738
2023-11-12,TV (English),6,BLUE EYE SAMURAI,1.0,6.35,2900000.0,tt13309742
2023-11-12,TV (English),7,Till Murder Do Us Part: Soering vs. Haysom,1.0,3.2167,2800000.0,tt28466971
2023-11-12,TV (English),8,Life on Our Planet,1.0,6.9333,2700000.0,tt23181388
2023-11-12,TV (English),9,Bodies,1.0,7.6333,2600000.0,tt18347622
2023-11-12,TV (English),10,Beckham,1.0,4.75,1700000.0,tt14524712
2023-11-12,TV (Non-English),1,The Tailor,3.0,5.0833,4400000.0,tt15473010
2023-11-12,TV (Non-English),3,Ferry: The Series,1.0,6.1,3100000.0,tt28466970
2023-11-12,TV (Non-English),4,Daily Dose of Sunshine,1.0,12.95,2800000.0,tt26258202
2023-11-12,TV (Non-English),5,Lupin,3.0,5.5167,2000000.0,tt1018841
2023-11-12,TV (Non-English),6,Castaway Diva,1.0,0.0,1900000.0,tt28348835
