week,category,weekly_rank,show_title,season_title,weekly_hours_viewed,runtime,weekly_views,cumulative_weeks_in_top_10,is_staggered_launch,imdb_tconst
2022-11-06,Films (Non-English),7,Lost Bullet,,3930000,,,5,False,tt0326749
2022-11-06,Films (Non-English),8,Robbing Mussolini,,3060000,,,2,False,tt14270848
2022-11-06,Films (Non-English),9,Someone Borrowed,,2940000,,,4,False,tt22091698
2022-11-06,Films (Non-English),10,The Ghost,,2880000,,,1,False,tt0057522
2022-11-06,TV (English),1,Manifest,Manifest: Season 4,57060000,,,1,False,tt14738778
2022-11-06,TV (English),2,Inside Man,Inside Man: Season 1,52940000,,,1,False,tt10948716
2022-11-06,TV (English),3,From Scratch,From Scratch: Limited Series,50450000,,,3,False,tt11252254
2022-11-06,TV (English),4,Love Is Blind,Love Is Blind: Season 3,47130000,,,3,False,tt11704040
2022-11-06,TV (English),5,Guillermo del Toro's Cabinet of Curiosities,Guillermo del Toro's Cabinet of Curiosities: Season 1,38800000,,,2,False,tt8415836
2022-11-06,TV (English),6,The Watcher,The Watcher: Season 1,35420000,,,4,False,tt0112218
2022-11-06,TV (English),9,Killer Sally,Killer Sally: Limited Series,25360000,,,1,False,tt22646714
2022-11-06,TV (English),10,Manifest,Manifest: Season 1,20300000,,,20,False,tt14738778
2022-11-06,TV (Non-English),2,Dubai Bling,Dubai Bling: Season 1,20790000,,,2,False,tt22071840
2022-11-06,TV (Non-English),3,Young Royals,Young Royals: Season 2,18860000,,,1,False,tt14664414
2022-11-06,TV (Non-English),4,If Only,If Only: Season 1,14950000,,,2,False,tt0388604
2022-11-06,TV (Non-English),5,Little Women,Little Women: Limited Series,11300000,,,9,False,tt0078643
2022-11-06,TV (Non-English),6,Under the Queen's Umbrella,Under the Queen's Umbrella: Limited Series,10420000,,,2,False,tt22265394
2022-11-06,TV (Non-English),7,Barbarians,Barbarians: II,9390000,,,3,False,tt0905688
2022-11-06,TV (Non-English),8,Once Upon a Small Town,Once Upon a Small Town: Limited Series,9050000,,,1,False,tt21875462
2022-11-06,TV (Non-English),9,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,8370000,,,18,False,tt20869502
2022-11-06,TV (Non-English),10,Chiquititas,,7760000,,,3,False,tt0154063
2022-10-30,Films (English),1,The Good Nurse,,68310000,,,1,False,tt4273800
2022-10-30,Films (English),2,The School for Good and Evil,,41950000,,,2,False,tt2935622
2022-10-30,Films (English),3,The Stranger,,9170000,,,2,False,tt0015372
2022-10-30,Films (English),4,Wild Is the Wind,,8890000,,,1,False,tt0051193
2022-10-30,Films (English),5,The Curse of Bridge Hollow,,8170000,,,3,False,tt15289240
2022-10-30,Films (English),6,Luckiest Girl Alive,,8020000,,,4,False,tt4595186
2022-10-30,Films (English),7,Sing,,5420000,,,4,False,tt0098335
2022-10-30,Films (English),8,The Boss Baby,,4210000,,,4,False,tt3874544
2022-10-30,Films (English),9,Hubie Halloween,,3960000,,,1,False,tt10682266
2022-10-30,Films (English),10,Blade of the 47 Ronin,,3940000,,,1,False,tt12610794
2022-10-30,Films (Non-English),1,All Quiet on the Western Front,,31500000,,,1,False,tt0020629
2022-10-30,Films (Non-English),2,The Chalk Line,,17360000,,,1,False,tt12683756
2022-10-30,Films (Non-English),3,20th Century Girl,,15900000,,,2,False,tt15340724
2022-10-30,Films (Non-English),4,Beyond the Universe,,12360000,,,1,False,tt0130503
2022-10-30,Films (Non-English),5,Hellhole,,10470000,,,1,False,tt0089269
2022-10-30,Films (Non-English),6,Robbing Mussolini,,4600000,,,1,False,tt14270848
2022-10-30,Films (Non-English),7,Someone Borrowed,,4200000,,,3,False,tt22091698
2022-10-30,Films (Non-English),8,Lost Bullet,,3250000,,,4,False,tt0326749
2022-10-30,Films (Non-English),10,Laal Singh Chaddha,,1990000,,,4,False,tt10028196
2022-10-30,TV (English),1,From Scratch,From Scratch: Limited Series,72020000,,,2,False,tt11252254
2022-10-30,TV (English),2,The Watcher,The Watcher: Season 1,67510000,,,3,False,tt0112218
2022-10-30,TV (English),3,Guillermo del Toro's Cabinet of Curiosities,Guillermo del Toro's Cabinet of Curiosities: Season 1,49950000,,,1,False,tt8415836
2022-10-30,TV (English),4,Love Is Blind,Love Is Blind: Season 3,42070000,,,2,False,tt11704040
2022-10-30,TV (English),6,Unsolved Mysteries,Unsolved Mysteries: Volume 3,14060000,,,2,False,tt0094574
2022-10-30,TV (English),8,28 Days Haunted,28 Days Haunted: Season 1,13670000,,,2,False,tt22227040
2022-10-30,TV (English),9,Big Mouth,Big Mouth: Season 6,13590000,,,1,False,tt21195490
2022-10-30,TV (English),10,Little Angel,Little Angel: Volume 1,10800000,,,1,False,tt2102535
2022-10-30,TV (Non-English),2,Barbarians,Barbarians: II,21220000,,,2,False,tt0905688
2022-10-30,TV (Non-English),3,Dubai Bling,Dubai Bling: Season 1,13710000,,,1,False,tt22071840
2022-10-30,TV (Non-English),4,Little Women,Little Women: Limited Series,12290000,,,8,False,tt0078643
2022-10-30,TV (Non-English),5,Barbarians,,12120000,,,2,False,tt0905688
2022-10-30,TV (Non-English),6,Vatican Girl: The Disappearance of Emanuela Orlandi,Vatican Girl: The Disappearance of Emanuela Orlandi: Limited Series,10640000,,,2,False,tt22746676
2022-10-30,TV (Non-English),7,The Empress,The Empress: Season 1,9990000,,,5,False,tt13720112
2022-10-30,TV (Non-English),8,If Only,If Only: Season 1,9100000,,,1,False,tt0388604
2022-10-30,TV (Non-English),9,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,8990000,,,17,False,tt20869502
2022-10-30,TV (Non-English),10,Under the Queen's Umbrella,Under the Queen's Umbrella: Limited Series,8010000,,,1,False,tt22265394
2022-10-23,Films (English),1,The School for Good and Evil,,78830000,,,1,False,tt2935622
2022-10-23,Films (English),2,The Curse of Bridge Hollow,,25340000,,,2,False,tt15289240
2022-10-23,Films (English),3,Luckiest Girl Alive,,19300000,,,3,False,tt4595186
2022-10-23,Films (English),4,The Stranger,,17040000,,,1,False,tt0015372
2022-10-23,Films (English),5,Blackout,,12120000,,,2,False,tt0032356
2022-10-23,Films (English),6,Black and Blue,,9200000,,,2,False,tt0211268
2022-10-23,Films (English),7,Sing,,7300000,,,3,False,tt0098335
2022-10-23,Films (English),8,Mr. Harrigan's Phone,,5770000,,,3,False,tt12908110
2022-10-23,Films (English),9,The Boss Baby,,5190000,,,3,False,tt3874544
2022-10-23,Films (English),10,Charlie's Angels,,4920000,,,1,False,tt0160127
2022-10-23,Films (Non-English),1,Someone Borrowed,,14120000,,,2,False,tt22091698
2022-10-23,Films (Non-English),2,20th Century Girl,,8000000,,,1,False,tt15340724
2022-10-23,Films (Non-English),3,Dobaaraa,,3780000,,,2,False,tt14042066
2022-10-23,Films (Non-English),4,Old People,,3600000,,,3,False,tt21933110
2022-10-23,Films (Non-English),5,Laal Singh Chaddha,,3080000,,,3,False,tt10028196
2022-10-23,Films (Non-English),6,Doll House,,2050000,,,2,False,tt22038236
2022-10-23,Films (Non-English),7,Forever Rich,,2010000,,,2,False,tt12748300
2022-10-23,Films (Non-English),8,Loving Adults,,1790000,,,7,False,tt14592948
2022-10-23,Films (Non-English),9,Blood Red Sky,,1510000,,,16,False,tt6402468
2022-10-23,Films (Non-English),10,Usogui,,1320000,,,2,False,tt5715464
2022-10-23,TV (English),1,The Watcher,The Watcher: Season 1,148240000,,,2,False,tt0112218
2022-10-23,TV (English),3,From Scratch,From Scratch: Limited Series,32230000,,,1,False,tt11252254
2022-10-23,TV (English),4,Love Is Blind,Love Is Blind: Season 3,24890000,,,1,False,tt11704040
2022-10-23,TV (English),5,The Midnight Club,The Midnight Club: Season 1,21650000,,,3,False,tt13444912
2022-10-23,TV (English),6,Unsolved Mysteries,Unsolved Mysteries: Volume 3,18930000,,,1,False,tt0094574
2022-10-23,TV (English),7,The Sinner,The Sinner: Season 4: Percy,13240000,,,3,False,tt6048596
2022-10-23,TV (English),8,28 Days Haunted,28 Days Haunted: Season 1,12980000,,,1,False,tt22227040
2022-10-23,TV (English),9,Dynasty,Dynasty: Season 5,12610000,,,5,False,tt0081856
2022-10-23,TV (English),10,Wild Croc Territory,Wild Croc Territory: Season 1,11550000,,,1,False,tt22085974
2022-10-23,TV (Non-English),2,Holy Family,Holy Family: Season 1,18590000,,,2,False,tt15576994
2022-10-23,TV (Non-English),3,Little Women,Little Women: Limited Series,15550000,,,7,False,tt0078643
2022-10-23,TV (Non-English),4,The Empress,The Empress: Season 1,15090000,,,4,False,tt13720112
2022-10-23,TV (Non-English),5,Barbarians,Barbarians: II,14590000,,,1,False,tt0905688
2022-10-23,TV (Non-English),6,Vatican Girl: The Disappearance of Emanuela Orlandi,Vatican Girl: The Disappearance of Emanuela Orlandi: Limited Series,11580000,,,1,False,tt22746676
2022-10-23,TV (Non-English),7,The Playlist,The Playlist: Limited Series,10920000,,,1,False,tt11564258
2022-10-23,TV (Non-English),8,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,10490000,,,16,False,tt20869502
2022-10-23,TV (Non-English),9,High Water,High Water: Season 1,10290000,,,3,False,tt15096728
2022-10-23,TV (Non-English),10,Barbarians,,8300000,,,1,False,tt0905688
2022-10-16,Films (English),1,Luckiest Girl Alive,,57010000,,,2,False,tt4595186
2022-10-16,Films (English),2,The Curse of Bridge Hollow,,25120000,,,1,False,tt15289240
2022-10-16,Films (English),3,Blackout,,21090000,,,1,False,tt0032356
2022-10-16,Films (English),4,Mr. Harrigan's Phone,,20080000,,,2,False,tt12908110
2022-10-16,Films (English),5,Sing,,12310000,,,2,False,tt0098335
2022-10-16,Films (English),6,The Redeem Team,,10290000,,,2,False,tt21837726
2022-10-16,Films (English),7,The Boss Baby,,7390000,,,2,False,tt3874544
2022-10-16,Films (English),8,Running with the Devil,,6160000,,,1,False,tt0314595
2022-10-16,Films (English),9,Blonde,,6090000,,,3,False,tt15223236
2022-10-16,Films (English),10,Black and Blue,,5600000,,,1,False,tt0211268
2022-10-16,Films (Non-English),1,Someone Borrowed,,27380000,,,1,False,tt22091698
2022-10-16,Films (Non-English),2,Old People,,13480000,,,2,False,tt21933110
2022-10-16,Films (Non-English),3,Togo,,6790000,,,2,False,tt1271989
2022-10-16,Films (Non-English),4,Laal Singh Chaddha,,6490000,,,2,False,tt10028196
2022-10-16,Films (Non-English),5,Doll House,,4740000,,,1,False,tt22038236
2022-10-16,Films (Non-English),6,Jumping from High Places,,3320000,,,2,False,tt22071864
2022-10-16,Films (Non-English),8,Dobaaraa,,2090000,,,1,False,tt14042066
2022-10-16,Films (Non-English),9,Plan A Plan B,,1810000,,,3,False,tt15238986
2022-10-16,Films (Non-English),10,Usogui,,1540000,,,1,False,tt5715464
2022-10-16,TV (English),1,The Watcher,The Watcher: Season 1,125010000,,,1,False,tt0112218
2022-10-16,TV (English),3,The Midnight Club,The Midnight Club: Season 1,49870000,,,2,False,tt13444912
2022-10-16,TV (English),4,Conversations with a Killer: The Jeffrey Dahmer Tapes,Conversations with a Killer: The Jeffrey Dahmer Tapes: Limited Series,27710000,,,2,False,tt21946032
2022-10-16,TV (English),5,Dynasty,Dynasty: Season 5,18230000,,,4,False,tt0081856
2022-10-16,TV (English),6,Oddballs,Oddballs: Season 1,11900000,,,1,False,tt21107718
2022-10-16,TV (English),7,The Blacklist,The Blacklist: Season 9,11800000,,,1,False,tt2741602
2022-10-16,TV (English),8,Bling Empire,Bling Empire: Season 3,10630000,,,2,False,tt13660962
2022-10-16,TV (English),9,Fate: The Winx Saga,Fate: The Winx Saga: Season 2,9690000,,,5,False,tt8179402
2022-10-16,TV (English),10,The Mole,The Mole: Season 1,9640000,,,1,False,tt0243073
2022-10-16,TV (Non-English),1,High Water,High Water: Season 1,31040000,,,2,False,tt15096728
2022-10-16,TV (Non-English),2,The Empress,The Empress: Season 1,28080000,,,3,False,tt13720112
2022-10-16,TV (Non-English),3,Little Women,Little Women: Limited Series,24990000,,,6,False,tt0078643
2022-10-16,TV (Non-English),4,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,12150000,,,15,False,tt20869502
2022-10-16,TV (Non-English),5,"El Rey, Vicente Fernández","El Rey, Vicente Fernández: Season 1",9360000,,,5,False,tt16442864
2022-10-16,TV (Non-English),6,Holy Family,Holy Family: Season 1,8510000,,,1,False,tt15576994
2022-10-16,TV (Non-English),7,Alchemy of Souls,Alchemy of Souls: Part 1,7750000,,,15,False,tt20859920
2022-10-16,TV (Non-English),8,Glitch,Glitch: Limited Series,7440000,,,1,False,tt14735382
2022-10-16,TV (Non-English),9,Young Lady and Gentleman,,7070000,,,8,False,tt15514606
2022-10-16,TV (Non-English),10,Chiquititas,,6000000,,,2,False,tt0154063
2022-10-09,Films (English),1,Luckiest Girl Alive,,43080000,,,1,False,tt4595186
2022-10-09,Films (English),2,Mr. Harrigan's Phone,,35420000,,,1,False,tt12908110
2022-10-09,Films (English),3,Last Seen Alive,,18810000,,,2,False,tt10242388
2022-10-09,Films (English),4,Blonde,,17410000,,,2,False,tt15223236
2022-10-09,Films (English),5,Lou,,12600000,,,3,False,tt11630044
2022-10-09,Films (English),6,The Boss Baby,,8510000,,,1,False,tt3874544
2022-10-09,Films (English),7,Sing,,8420000,,,1,False,tt0098335
2022-10-09,Films (English),8,Marauders,,8350000,,,2,False,tt0359658
2022-10-09,Films (English),9,The Redeem Team,,7850000,,,1,False,tt21837726
2022-10-09,Films (Non-English),2,Laal Singh Chaddha,,6630000,,,1,False,tt10028196
2022-10-09,Films (Non-English),3,Old People,,6480000,,,1,False,tt21933110
2022-10-09,Films (Non-English),4,Plan A Plan B,,5130000,,,2,False,tt15238986
2022-10-09,Films (Non-English),5,Togo,,4140000,,,1,False,tt1271989
2022-10-09,Films (Non-English),6,Jumping from High Places,,3700000,,,1,False,tt22071864
2022-10-09,Films (Non-English),7,ATHENA,,2830000,,,3,False,tt0046728
2022-10-09,Films (Non-English),9,Ranga Ranga Vaibhavanga,,1620000,,,1,False,tt15509564
2022-10-09,Films (Non-English),10,Saakini Daakini,,1370000,,,1,False,tt12874984
2022-10-09,TV (English),2,Conversations with a Killer: The Jeffrey Dahmer Tapes,Conversations with a Killer: The Jeffrey Dahmer Tapes: Limited Series,31400000,,,1,False,tt21946032
2022-10-09,TV (English),3,Dynasty,Dynasty: Season 5,27830000,,,3,False,tt0081856
2022-10-09,TV (English),4,The Midnight Club,The Midnight Club: Season 1,18790000,,,1,False,tt13444912
2022-10-09,TV (English),5,Bling Empire,Bling Empire: Season 3,15210000,,,1,False,tt13660962
2022-10-09,TV (English),6,Fate: The Winx Saga,Fate: The Winx Saga: Season 2,14960000,,,4,False,tt8179402
2022-10-09,TV (English),7,Cobra Kai,Cobra Kai: Season 5,13530000,,,5,False,tt7221388
2022-10-09,TV (English),8,Heartbreak High,Heartbreak High: Season 1,9480000,,,3,False,tt0108800
2022-10-09,TV (English),9,Stranger Things,Stranger Things 4,9420000,,,19,False,tt1460534
2022-10-09,TV (English),10,Conversations with a Killer: The John Wayne Gacy Tapes,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series,8860000,,,3,False,tt18970124
2022-10-09,TV (Non-English),1,The Empress,The Empress: Season 1,59430000,,,2,False,tt13720112
2022-10-09,TV (Non-English),2,High Water,High Water: Season 1,45840000,,,1,False,tt15096728
2022-10-09,TV (Non-English),3,Little Women,Little Women: Limited Series,23580000,,,5,False,tt0078643
2022-10-09,TV (Non-English),4,"El Rey, Vicente Fernández","El Rey, Vicente Fernández: Season 1",13750000,,,4,False,tt16442864
2022-10-09,TV (Non-English),5,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,12220000,,,14,False,tt20869502
2022-10-09,TV (Non-English),6,Alchemy of Souls,Alchemy of Souls: Part 1,9780000,,,14,False,tt20859920
2022-10-09,TV (Non-English),7,Young Lady and Gentleman,,8520000,,,7,False,tt15514606
2022-10-09,TV (Non-English),8,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners: Season 1,8020000,,,4,False,tt12590266
2022-10-09,TV (Non-English),9,Narco-Saints,Narco-Saints: Season 1,7580000,,,5,False,tt14518692
2022-10-09,TV (Non-English),10,Diary of a Gigolo,Diary of a Gigolo: Season 1,7100000,,,5,False,tt16481820
2022-10-02,Films (English),1,Lou,,46190000,,,2,False,tt11630044
2022-10-02,Films (English),2,Blonde,,37340000,,,1,False,tt15223236
2022-10-02,Films (English),3,Do Revenge,,15920000,,,3,False,tt13327038
2022-10-02,Films (English),4,A Jazzman's Blues,,15670000,,,2,False,tt14307536
2022-10-02,Films (English),6,Last Seen Alive,,8110000,,,1,False,tt10242388
2022-10-02,Films (English),7,Marauders,,6700000,,,1,False,tt0359658
2022-10-02,Films (English),8,Inheritance,,6420000,,,1,False,tt0077391
2022-10-02,Films (English),9,Father Stu,,5450000,,,2,False,tt14439896
2022-10-02,Films (English),10,Elysium,,5170000,,,1,False,tt0091005
2022-10-02,Films (Non-English),1,ATHENA,,13600000,,,2,False,tt0046728
2022-10-02,Films (Non-English),2,The Perfumier,,4500000,,,2,False,tt21916206
2022-10-02,Films (Non-English),4,Plan A Plan B,,3920000,,,1,False,tt15238986
2022-10-02,Films (Non-English),6,No Limit,,2220000,,,4,False,tt0022211
2022-10-02,Films (Non-English),7,El Jeremías,,2210000,,,3,False,tt4457020
2022-10-02,Films (Non-English),8,Loving Adults,,2160000,,,6,False,tt14592948
2022-10-02,Films (Non-English),9,Drifting Home,,1720000,,,3,False,tt15494038
2022-10-02,TV (English),2,Dynasty,Dynasty: Season 5,44610000,,,2,False,tt0081856
2022-10-02,TV (English),3,Fate: The Winx Saga,Fate: The Winx Saga: Season 2,26400000,,,3,False,tt8179402
2022-10-02,TV (English),4,Cobra Kai,Cobra Kai: Season 5,20820000,,,4,False,tt7221388
2022-10-02,TV (English),5,Heartbreak High,Heartbreak High: Season 1,14880000,,,2,False,tt0108800
2022-10-02,TV (English),6,The Crown,The Crown: Season 1,12090000,,,4,False,tt4786824
2022-10-02,TV (English),7,The Crown,The Crown: Season 2,11480000,,,3,False,tt4786824
2022-10-02,TV (English),8,Stranger Things,Stranger Things 4,10340000,,,18,False,tt1460534
2022-10-02,TV (English),9,Fate: The Winx Saga,Fate: The Winx Saga: Season 1,9560000,,,2,False,tt8179402
2022-10-02,TV (Non-English),1,The Empress,The Empress: Season 1,47210000,,,1,False,tt13720112
2022-10-02,TV (Non-English),2,Thai Cave Rescue,Thai Cave Rescue: Limited Series,21230000,,,2,False,tt8726102
2022-10-02,TV (Non-English),3,"El Rey, Vicente Fernández","El Rey, Vicente Fernández: Season 1",20870000,,,3,False,tt16442864
2022-10-02,TV (Non-English),4,Little Women,Little Women: Limited Series,18940000,,,4,False,tt0078643
2022-10-02,TV (Non-English),5,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,13370000,,,13,False,tt20869502
2022-10-02,TV (Non-English),6,Narco-Saints,Narco-Saints: Season 1,12080000,,,4,False,tt14518692
2022-10-02,TV (Non-English),7,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners: Season 1,11090000,,,3,False,tt12590266
2022-10-02,TV (Non-English),8,Alchemy of Souls,Alchemy of Souls: Part 1,10980000,,,13,False,tt20859920
2022-10-02,TV (Non-English),9,Young Lady and Gentleman,,10860000,,,6,False,tt15514606
2022-10-02,TV (Non-English),10,Diary of a Gigolo,Diary of a Gigolo: Season 1,10200000,,,4,False,tt16481820
2022-09-25,Films (English),1,Do Revenge,,42550000,,,2,False,tt13327038
2022-09-25,Films (English),2,Lou,,40570000,,,1,False,tt11630044
2022-09-25,Films (English),3,Father Stu,,13770000,,,1,False,tt14439896
2022-09-25,Films (English),4,I Used to Be Famous,,11630000,,,1,False,tt15807910
2022-09-25,Films (English),5,A Jazzman's Blues,,7820000,,,1,False,tt14307536
2022-09-25,Films (English),6,Me Time,,6230000,,,5,False,tt0996959
2022-09-25,Films (English),8,End of the Road,,5540000,,,3,False,tt0036790
2022-09-25,Films (English),9,This Is the End,,5320000,,,2,False,tt1245492
2022-09-25,Films (English),10,Dolittle,,5130000,,,2,False,tt6673612
